evp_s0,evp_R,evp_d,evp_n,evp_eta,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20
300,500,1,10,10000.0,0.20000000000000195,2185.6,4166.2,5215.8,5279.9,5286.9,5291.6,5296.5,5301.1,5306.0,5310.8,5315.2,5319.9,5324.3,5328.9,5333.2,5337.7,5341.9,5346.3,5350.4,5354.8
300,500,1,15,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,1,15,10.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,1,15,100.0,0.20000000000000195,383.4,388.11,393.16,397.77,402.72,407.24,412.1,416.53,421.29,426.0,430.3,434.92,439.14,443.66,447.8,452.23,456.29,460.64,464.61,468.88
300,500,1,15,1000.0,0.20000000000000195,974.57,979.29,984.35,988.98,993.95,998.48,1003.4,1007.8,1012.6,1017.3,1021.6,1026.2,1030.5,1035.0,1039.2,1043.6,1047.7,1052.0,1056.0,1060.3
300,500,1,15,10000.0,0.20000000000000195,2185.7,4203.1,6295.8,6991.2,7025.0,7030.1,7035.2,7039.8,7044.7,7049.5,7054.0,7058.8,7063.1,7067.8,7072.1,7076.7,7080.9,7085.4,7089.5,7093.9
300,500,1,20,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,1,20,10.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,1,20,100.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,336.25,388.68,388.68,388.68,388.68
300,500,1,20,1000.0,0.20000000000000195,1083.1,1087.9,1092.9,1097.6,1102.5,1107.1,1111.9,1116.4,1121.2,1125.9,1130.2,1134.8,1139.1,1143.6,1147.8,1152.2,1156.3,1160.7,1164.6,1168.9
300,500,1,20,10000.0,0.20000000000000195,2185.7,4203.2,6386.2,7937.6,8109.4,8116.0,8121.0,8125.6,8130.6,8135.5,8139.9,8144.7,8149.1,8153.8,8158.1,8162.7,8166.9,8171.5,8175.6,8180.0
300,500,5,1,1.0,0.20000000000000195,321.61,343.7,366.5,386.54,407.22,425.39,444.14,460.62,477.62,493.78,507.97,522.62,535.49,548.76,560.42,572.45,583.02,593.92,603.49,613.37
300,500,5,1,10.0,0.20000000000000195,321.61,343.7,366.5,386.54,407.22,425.39,444.14,460.62,477.62,493.78,507.97,522.62,535.49,548.76,560.42,572.45,583.02,593.92,603.49,613.37
300,500,5,1,100.0,0.20000000000000195,321.62,343.71,366.51,386.55,407.23,425.41,444.16,460.64,477.64,493.79,507.99,522.63,535.5,548.77,560.44,572.46,583.03,593.93,603.51,613.38
300,500,5,1,1000.0,0.20000000000000195,321.75,343.85,366.64,386.69,407.36,425.54,444.29,460.77,477.77,493.92,508.12,522.77,535.63,548.91,560.57,572.6,583.17,594.06,603.64,613.52
300,500,5,1,10000.0,0.20000000000000195,323.07,345.17,367.97,388.01,408.69,426.86,445.62,462.1,479.1,495.25,509.45,524.1,536.97,550.24,561.9,573.93,584.5,595.4,604.98,614.85
300,500,5,5,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,5,5,10.0,0.0031872509960159364,0.0,0.0,168.13,168.13,168.13,168.13,168.13,301.9,301.9,301.9,301.9,301.9,306.73,306.73,306.73,306.73,306.73,308.76,308.76,308.76
300,500,5,5,100.0,0.20000000000000195,341.55,363.66,386.47,406.52,427.21,445.39,464.15,480.64,497.65,513.82,528.02,542.67,555.55,568.83,580.5,592.53,603.11,614.01,623.6,633.48
300,500,5,5,1000.0,0.20000000000000195,521.02,543.24,566.17,586.32,607.11,625.39,644.25,660.82,677.92,694.17,708.44,723.17,736.11,749.46,761.19,773.29,783.91,794.88,804.51,814.44
300,500,5,5,10000.0,0.20000000000000195,1989.9,2332.1,2362.5,2383.7,2405.6,2424.8,2444.7,2462.1,2480.1,2497.2,2512.2,2527.7,2541.3,2555.4,2567.7,2580.5,2591.7,2603.2,2613.3,2623.8
300,500,5,10,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,5,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,306.49,306.49,306.49,306.49,306.49,306.49
300,500,5,10,100.0,0.20000000000000195,370.78,392.9,415.73,435.79,456.5,474.69,493.47,509.97,526.99,543.17,557.38,572.04,584.93,598.22,609.9,621.94,632.52,643.44,653.02,662.91
300,500,5,10,1000.0,0.20000000000000195,813.0,835.37,858.46,878.76,899.7,918.11,937.1,953.79,971.01,987.37,1001.8,1016.6,1029.6,1043.1,1054.9,1067.1,1077.8,1088.8,1098.5,1108.5
300,500,5,10,10000.0,0.20000000000000195,2185.6,4166.3,5222.7,5303.7,5329.0,5349.7,5371.0,5389.7,5409.0,5427.4,5443.5,5460.1,5474.8,5489.8,5503.1,5516.8,5528.8,5541.2,5552.1,5563.3
300,500,5,15,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,5,15,10.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,5,15,100.0,0.05179282868525898,369.42,388.22,394.07,399.78,405.41,410.98,418.3,423.71,429.07,434.36,441.32,446.47,451.56,458.25,463.21,468.1,472.94,479.3,484.01,488.66
300,500,5,15,1000.0,0.20000000000000195,985.32,1007.8,1031.0,1051.3,1072.4,1090.8,1109.9,1126.7,1144.0,1160.4,1174.8,1189.7,1202.8,1216.3,1228.2,1240.4,1251.1,1262.2,1272.0,1282.0
300,500,5,15,10000.0,0.20000000000000195,2185.7,4203.1,6295.9,7000.4,7053.0,7074.9,7097.1,7116.5,7136.6,7155.7,7172.5,7189.8,7205.0,7220.7,7234.5,7248.7,7261.2,7274.1,7285.4,7297.1
300,500,5,20,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,5,20,10.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,5,20,100.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,336.25,389.7,389.7,389.7,389.7
300,500,5,20,1000.0,0.20000000000000195,1093.0,1115.5,1138.7,1159.1,1180.2,1198.7,1217.9,1234.7,1252.0,1268.4,1282.9,1297.8,1311.0,1324.5,1336.4,1348.6,1359.4,1370.5,1380.3,1390.4
300,500,5,20,10000.0,0.20000000000000195,2185.7,4203.2,6386.2,7939.6,8128.5,8152.3,8175.0,8194.9,8215.5,8235.0,8252.2,8270.0,8285.5,8301.6,8315.8,8330.3,8343.1,8356.3,8367.9,8379.9
300,500,10,1,1.0,0.20000000000000195,341.84,382.81,423.14,456.96,490.22,518.1,545.51,568.46,591.02,611.41,628.46,645.22,659.24,673.01,684.53,695.83,705.29,714.57,722.33,729.95
300,500,10,1,10.0,0.20000000000000195,341.84,382.81,423.14,456.96,490.23,518.1,545.51,568.47,591.03,611.41,628.47,645.22,659.24,673.01,684.53,695.83,705.29,714.57,722.33,729.95
300,500,10,1,100.0,0.20000000000000195,341.85,382.82,423.15,456.97,490.24,518.11,545.52,568.48,591.04,611.42,628.48,645.24,659.26,673.02,684.54,695.85,705.3,714.59,722.35,729.97
300,500,10,1,1000.0,0.20000000000000195,341.98,382.95,423.28,457.1,490.37,518.25,545.66,568.61,591.17,611.55,628.61,645.37,659.39,673.16,684.67,695.98,705.44,714.72,722.48,730.1
300,500,10,1,10000.0,0.20000000000000195,343.27,384.25,424.59,458.41,491.68,519.56,546.97,569.93,592.49,612.88,629.94,646.7,660.72,674.49,686.01,697.32,706.78,716.06,723.82,731.44
300,500,10,5,1.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,301.75,301.75,301.75,301.75,301.75,301.75
300,500,10,5,10.0,0.0031872509960159364,0.0,0.0,168.13,168.13,168.13,168.13,168.13,302.3,302.3,302.3,302.3,302.3,309.0,309.0,309.0,309.0,309.0,312.91,312.91,312.91
300,500,10,5,100.0,0.20000000000000195,361.54,402.55,442.93,476.78,510.09,538.0,565.44,588.42,611.0,631.41,648.48,665.26,679.3,693.08,704.61,715.93,725.4,734.69,742.46,750.09
300,500,10,5,1000.0,0.20000000000000195,538.8,580.23,621.01,655.2,688.84,717.03,744.74,767.96,790.77,811.39,828.64,845.59,859.77,873.69,885.34,896.78,906.34,915.73,923.58,931.28
300,500,10,5,10000.0,0.20000000000000195,1990.5,2348.3,2399.5,2437.3,2474.5,2505.6,2536.3,2562.0,2587.2,2610.0,2629.1,2647.9,2663.6,2679.0,2691.9,2704.6,2715.2,2725.6,2734.3,2742.8
300,500,10,10,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,10,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,306.83,306.83,306.83,306.83,306.83,306.83
300,500,10,10,100.0,0.20000000000000195,390.46,431.53,471.96,505.86,539.22,567.16,594.64,617.65,640.27,660.7,677.81,694.61,708.66,722.47,734.01,745.35,754.83,764.14,771.92,779.55
300,500,10,10,1000.0,0.20000000000000195,827.63,869.63,910.98,945.66,979.77,1008.4,1036.5,1060.0,1083.2,1104.1,1121.6,1138.7,1153.1,1167.3,1179.1,1190.7,1200.4,1209.9,1217.9,1225.7
300,500,10,10,10000.0,0.20000000000000195,2185.6,4166.3,5231.0,5331.2,5375.8,5411.6,5446.9,5476.5,5505.5,5531.8,5553.8,5575.4,5593.5,5611.3,5626.2,5640.8,5653.0,5665.0,5675.1,5684.9
300,500,10,15,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,10,15,10.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,10,15,100.0,0.02390438247011954,336.24,370.91,388.53,393.01,400.8,404.53,411.88,415.51,422.68,426.23,433.24,436.71,443.56,446.95,450.31,456.96,460.25,466.74,469.95,476.3
300,500,10,15,1000.0,0.20000000000000195,998.18,1040.5,1082.2,1117.1,1151.5,1180.3,1208.6,1232.4,1255.7,1276.8,1294.4,1311.7,1326.2,1340.5,1352.4,1364.1,1373.8,1383.4,1391.5,1399.4
300,500,10,15,10000.0,0.20000000000000195,2185.7,4203.1,6296.1,7011.5,7085.1,7124.3,7162.4,7194.3,7225.8,7254.2,7278.0,7301.4,7320.9,7340.2,7356.3,7372.1,7385.3,7398.3,7409.2,7419.9
300,500,10,20,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,10,20,10.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,10,20,100.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,336.25,390.95,390.95,390.95,390.95
300,500,10,20,1000.0,0.20000000000000195,1104.7,1147.3,1189.1,1224.2,1258.8,1287.7,1316.2,1340.0,1363.5,1384.6,1402.4,1419.8,1434.3,1448.6,1460.6,1472.4,1482.2,1491.8,1499.9,1507.8
300,500,10,20,10000.0,0.20000000000000195,2185.7,4203.2,6386.2,7942.0,8150.8,8193.2,8233.1,8266.6,8299.6,8329.4,8354.3,8378.8,8399.4,8419.6,8436.5,8453.1,8466.9,8480.6,8492.0,8503.2
300,500,50,1,1.0,0.20000000000000195,467.25,587.73,671.02,719.12,751.44,769.77,781.94,788.78,793.31,796.01,797.53,798.53,799.09,799.46,799.66,799.8,799.88,799.93,799.95,799.97
300,500,50,1,10.0,0.20000000000000195,467.25,587.73,671.02,719.12,751.45,769.77,781.94,788.78,793.31,796.01,797.53,798.53,799.09,799.46,799.66,799.8,799.88,799.93,799.96,799.97
300,500,50,1,100.0,0.20000000000000195,467.26,587.74,671.03,719.13,751.46,769.78,781.95,788.8,793.33,796.03,797.54,798.54,799.1,799.47,799.68,799.81,799.89,799.94,799.97,799.99
300,500,50,1,1000.0,0.20000000000000195,467.38,587.86,671.16,719.26,751.59,769.91,782.08,788.93,793.46,796.16,797.68,798.68,799.24,799.61,799.81,799.95,800.03,800.08,800.1,800.12
300,500,50,1,10000.0,0.20000000000000195,468.53,589.09,672.43,720.56,752.91,771.24,783.42,790.27,794.81,797.51,799.02,800.03,800.59,800.96,801.16,801.3,801.38,801.43,801.45,801.47
300,500,50,5,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,50,5,10.0,0.009561752988047812,168.13,168.13,305.14,305.14,325.14,342.08,342.08,358.41,358.41,374.23,389.53,389.53,404.34,404.34,418.66,432.51,432.51,445.9,445.9,458.85
300,500,50,5,100.0,0.20000000000000195,485.69,606.78,690.51,738.88,771.38,789.81,802.05,808.93,813.49,816.2,817.73,818.73,819.3,819.67,819.88,820.01,820.09,820.14,820.17,820.19
300,500,50,5,1000.0,0.20000000000000195,651.3,777.96,865.76,916.56,950.74,970.13,983.01,990.26,995.05,997.92,999.52,1000.6,1001.2,1001.6,1001.8,1001.9,1002.0,1002.1,1002.1,1002.1
300,500,50,5,10000.0,0.20000000000000195,1995.5,2452.3,2596.6,2679.1,2735.4,2767.7,2789.2,2801.4,2809.5,2814.3,2817.0,2818.8,2819.8,2820.4,2820.8,2821.1,2821.2,2821.3,2821.3,2821.4
300,500,50,10,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,50,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,309.26,309.26,309.26,309.26,309.26,309.26
300,500,50,10,100.0,0.20000000000000195,513.01,634.88,719.17,767.87,800.6,819.16,831.49,838.42,843.01,845.75,847.28,848.29,848.86,849.23,849.44,849.58,849.66,849.71,849.74,849.76
300,500,50,10,1000.0,0.20000000000000195,922.61,1057.5,1151.3,1205.7,1242.4,1263.2,1277.0,1284.8,1289.9,1293.0,1294.7,1295.9,1296.5,1296.9,1297.2,1297.3,1297.4,1297.5,1297.5,1297.5
300,500,50,10,10000.0,0.20000000000000195,2185.6,4166.5,5287.8,5490.8,5602.0,5666.2,5709.7,5734.5,5751.0,5761.0,5766.5,5770.2,5772.3,5773.6,5774.4,5774.9,5775.2,5775.4,5775.5,5775.6
300,500,50,15,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,50,15,10.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,50,15,100.0,0.20000000000000195,539.87,662.59,747.52,796.59,829.59,848.29,860.72,867.72,872.34,875.1,876.65,877.67,878.24,878.62,878.83,878.97,879.05,879.1,879.13,879.14
300,500,50,15,1000.0,0.20000000000000195,1082.8,1222.5,1319.8,1376.3,1414.4,1436.0,1450.4,1458.5,1463.9,1467.1,1468.9,1470.1,1470.7,1471.2,1471.4,1471.6,1471.7,1471.7,1471.8,1471.8
300,500,50,15,10000.0,0.20000000000000195,2185.7,4203.1,6297.2,7085.3,7264.0,7357.1,7420.6,7457.1,7481.6,7496.3,7504.5,7510.0,7513.1,7515.1,7516.3,7517.0,7517.4,7517.7,7517.9,7518.0
300,500,50,20,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,50,20,10.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,50,20,100.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,336.25,399.95,399.95,399.95,399.95
300,500,50,20,1000.0,0.20000000000000195,1182.8,1325.5,1425.0,1482.8,1521.8,1544.0,1558.7,1567.0,1572.5,1575.8,1577.6,1578.8,1579.5,1580.0,1580.2,1580.4,1580.5,1580.5,1580.6,1580.6
300,500,50,20,10000.0,0.20000000000000195,2185.7,4203.2,6386.2,7959.8,8286.5,8403.2,8482.9,8528.9,8559.8,8578.5,8589.0,8596.0,8599.9,8602.5,8604.0,8604.9,8605.5,8605.8,8606.0,8606.2
300,500,100,1,1.0,0.14023904382470154,491.85,638.73,711.75,756.01,778.3,789.35,794.79,797.24,798.65,799.34,799.68,799.84,799.92,799.96,799.98,799.99,800.0,800.0,800.0,800.0
300,500,100,1,10.0,0.14183266932270955,491.85,638.73,718.26,759.31,779.94,789.35,794.79,797.45,798.76,799.39,799.7,799.86,799.93,799.97,799.98,799.99,800.0,800.0,800.0,800.0
300,500,100,1,100.0,0.15776892430278966,512.65,661.04,735.13,770.28,786.51,793.4,797.03,798.67,799.41,799.74,799.89,799.96,799.99,800.0,800.01,800.01,800.01,800.01,800.01,800.01
300,500,100,1,1000.0,0.20000000000000195,567.87,704.88,765.35,786.64,795.34,798.3,799.49,799.9,800.06,800.12,800.14,800.15,800.15,800.15,800.15,800.15,800.15,800.15,800.15,800.15
300,500,100,1,10000.0,0.20000000000000195,568.96,706.11,766.66,787.97,796.68,799.64,800.84,801.25,801.41,801.47,801.49,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5
300,500,100,5,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,100,5,10.0,0.005577689243027888,0.0,168.13,168.13,168.13,308.08,308.08,308.08,341.46,341.46,341.46,370.96,370.96,398.84,398.84,398.84,425.2,425.2,425.2,450.09,450.09
300,500,100,5,100.0,0.20000000000000195,585.56,723.9,785.03,806.55,815.35,818.34,819.55,819.96,820.12,820.18,820.2,820.21,820.21,820.21,820.22,820.22,820.22,820.22,820.22,820.22
300,500,100,5,1000.0,0.20000000000000195,744.81,895.8,963.16,986.99,996.74,1000.1,1001.4,1001.9,1002.0,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1
300,500,100,5,10000.0,0.20000000000000195,2001.1,2539.7,2713.1,2778.2,2805.8,2815.4,2819.3,2820.6,2821.1,2821.3,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4
300,500,100,10,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,100,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,311.78,311.78,311.78,311.78,311.78,311.78
300,500,100,10,100.0,0.20000000000000195,612.06,752.13,814.09,835.92,844.84,847.88,849.11,849.53,849.69,849.75,849.77,849.78,849.78,849.79,849.79,849.79,849.79,849.79,849.79,849.79
300,500,100,10,1000.0,0.20000000000000195,1005.2,1175.6,1252.6,1280.1,1291.3,1295.2,1296.7,1297.2,1297.4,1297.5,1297.5,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6
300,500,100,10,10000.0,0.20000000000000195,2185.6,4166.7,5341.4,5602.4,5710.6,5750.1,5766.5,5772.1,5774.4,5775.2,5775.5,5775.6,5775.6,5775.6,5775.7,5775.7,5775.7,5775.7,5775.7,5775.7
300,500,100,15,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,100,15,10.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,100,15,100.0,0.20000000000000195,637.98,779.98,842.9,865.08,874.15,877.24,878.49,878.91,879.08,879.14,879.16,879.17,879.17,879.17,879.17,879.17,879.17,879.17,879.17,879.17
300,500,100,15,1000.0,0.20000000000000195,1158.2,1340.3,1423.2,1452.9,1465.1,1469.2,1470.9,1471.5,1471.7,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8,1471.8
300,500,100,15,10000.0,0.20000000000000195,2185.7,4203.1,6298.5,7152.0,7379.7,7462.5,7498.0,7510.3,7515.4,7517.1,7517.8,7518.0,7518.1,7518.1,7518.1,7518.1,7518.1,7518.1,7518.1,7518.1
300,500,100,20,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,100,20,10.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,500,100,20,100.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,336.25,336.25,336.25,336.25,336.25,336.25,336.25,409.22,409.22,409.22,409.22
300,500,100,20,1000.0,0.20000000000000195,1253.4,1442.9,1529.7,1560.8,1573.5,1577.9,1579.7,1580.3,1580.5,1580.6,1580.6,1580.6,1580.6,1580.6,1580.6,1580.6,1580.6,1580.6,1580.6,1580.6
300,500,100,20,10000.0,0.20000000000000195,2185.7,4203.2,6386.2,7978.6,8390.3,8517.9,8574.0,8593.8,8601.9,8604.8,8605.7,8606.1,8606.3,8606.3,8606.3,8606.3,8606.3,8606.3,8606.3,8606.3
300,750,0.01,1,1.0,0.0023904382470119525,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.01,300.01,300.01,300.01
300,750,0.01,1,10.0,0.004780876494023904,0.0,168.13,168.13,168.13,168.13,300.0,300.0,300.0,300.01,300.01,300.01,300.01,300.01,300.01,300.01,300.02,300.02,300.02,300.03,300.03
300,750,0.01,1,100.0,0.054183266932270935,300.02,300.05,300.06,300.09,300.11,300.12,300.15,300.17,300.19,300.21,300.23,300.25,300.27,300.29,300.31,300.33,300.35,300.37,300.39,300.41
300,750,0.01,1,1000.0,0.20000000000000195,300.22,300.29,300.37,300.44,300.52,300.59,300.67,300.74,300.81,300.89,300.96,301.04,301.11,301.19,301.26,301.34,301.41,301.49,301.56,301.64
300,750,0.01,1,10000.0,0.20000000000000195,301.57,301.64,301.72,301.79,301.87,301.94,302.01,302.09,302.16,302.24,302.31,302.39,302.46,302.54,302.61,302.69,302.76,302.84,302.91,302.99
300,750,0.01,5,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,750,0.01,5,10.0,0.0031872509960159364,0.0,0.0,168.13,168.13,168.13,168.13,168.13,301.5,301.5,301.5,301.5,301.5,304.41,304.41,304.41,304.41,304.41,304.49,304.49,304.49
300,750,0.01,5,100.0,0.20000000000000195,320.28,320.35,320.43,320.5,320.58,320.65,320.73,320.8,320.88,320.96,321.03,321.11,321.18,321.26,321.33,321.4,321.48,321.55,321.62,321.7
300,750,0.01,5,1000.0,0.20000000000000195,502.2,502.27,502.35,502.42,502.5,502.57,502.65,502.72,502.8,502.87,502.95,503.02,503.1,503.17,503.24,503.32,503.39,503.47,503.54,503.62
300,750,0.01,5,10000.0,0.20000000000000195,1989.2,2314.9,2321.5,2321.6,2321.7,2321.8,2321.8,2321.9,2322.0,2322.1,2322.1,2322.2,2322.3,2322.4,2322.4,2322.5,2322.6,2322.7,2322.7,2322.8
300,750,0.01,10,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,750,0.01,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,306.15,306.15,306.15,306.15,306.15,306.15
300,750,0.01,10,100.0,0.20000000000000195,349.85,349.92,350.0,350.07,350.15,350.22,350.3,350.37,350.45,350.53,350.6,350.67,350.75,350.82,350.9,350.97,351.04,351.12,351.19,351.27
300,750,0.01,10,1000.0,0.20000000000000195,797.61,797.68,797.76,797.83,797.91,797.98,798.06,798.13,798.21,798.29,798.36,798.44,798.51,798.59,798.66,798.74,798.81,798.88,798.96,799.03
300,750,0.01,10,10000.0,0.20000000000000195,2185.6,4166.2,5214.1,5273.8,5275.8,5275.9,5276.0,5276.0,5276.1,5276.2,5276.3,5276.4,5276.4,5276.5,5276.6,5276.6,5276.7,5276.8,5276.9,5276.9
300,750,0.01,15,1.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,750,0.01,15,10.0,0.0007968127490039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13
300,750,0.01,15,100.0,0.20000000000000195,379.24,379.31,379.39,379.46,379.53,379.61,379.68,379.76,379.83,379.91,379.98,380.06,380.13,380.21,380.28,380.36,380.43,380.51,380.58,380.66
