evp_s0,evp_R,evp_d,evp_n,evp_eta,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25
300,500,10,1,10000.0,0.20000000000000195,306.13,313.8,325.06,332.43,343.27,519.56,546.97,569.93,592.49,612.88,629.94,646.7,660.72,674.49,686.01,697.32,706.78,716.06,723.82,731.44,731.44,731.44,731.44,731.44,731.44
300,500,10,5,10.0,0.0031872509960159364,0.0,0.0,0.0,0.0,0.0,168.13,168.13,302.3,302.3,302.3,302.3,302.3,309.0,309.0,309.0,309.0,309.0,312.91,312.91,312.91,312.91,312.91,312.91,312.91,312.91
300,500,10,5,100.0,0.20000000000000195,324.21,332.03,343.31,350.68,361.54,538.0,565.44,588.42,611.0,631.41,648.48,665.26,679.3,693.08,704.61,715.93,725.4,734.69,742.46,750.09,750.09,750.09,750.09,750.09,750.09
300,500,10,5,1000.0,0.20000000000000195,457.6,507.22,520.38,527.84,538.8,717.03,744.74,767.96,790.77,811.39,828.64,845.59,859.77,873.69,885.34,896.78,906.34,915.73,923.58,931.28,931.28,931.28,931.28,931.28,931.28
300,500,10,5,10000.0,0.20000000000000195,504.38,840.37,1335.4,1638.4,1990.5,2505.6,2536.3,2562.0,2587.2,2610.0,2629.1,2647.9,2663.6,2679.0,2691.9,2704.6,2715.2,2725.6,2734.3,2742.8,2742.8,2742.8,2742.8,2742.8,2742.8
300,500,10,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,306.83,306.83,306.83,306.83,306.83,306.83,306.83,306.83,306.83,306.83,306.83
300,500,10,10,100.0,0.20000000000000195,352.82,360.91,372.2,379.59,390.46,567.16,594.64,617.65,640.27,660.7,677.81,694.61,708.66,722.47,734.01,745.35,754.83,764.14,771.92,779.55,779.55,779.55,779.55,779.55,779.55
300,500,10,10,1000.0,0.20000000000000195,504.36,759.81,808.48,816.49,827.63,1008.4,1036.5,1060.0,1083.2,1104.1,1121.6,1138.7,1153.1,1167.3,1179.1,1190.7,1200.4,1209.9,1217.9,1225.7,1225.7,1225.7,1225.7,1225.7,1225.7
300,500,10,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5411.6,5446.9,5476.5,5505.5,5531.8,5553.8,5575.4,5593.5,5611.3,5626.2,5640.8,5653.0,5665.0,5675.1,5684.9,5684.9,5684.9,5684.9,5684.9,5684.9
300,500,100,1,10.0,0.14183266932270955,306.91,367.33,395.16,446.33,491.85,789.35,794.79,797.45,798.76,799.39,799.7,799.86,799.93,799.97,799.98,799.99,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0
300,500,100,1,100.0,0.15776892430278966,306.91,367.34,421.49,469.78,512.65,793.4,797.03,798.67,799.41,799.74,799.89,799.96,799.99,800.0,800.01,800.01,800.01,800.01,800.01,800.01,800.01,800.01,800.01,800.01,800.01
300,500,100,1,1000.0,0.20000000000000195,338.03,395.27,469.88,512.75,567.87,798.3,799.49,799.9,800.06,800.12,800.14,800.15,800.15,800.15,800.15,800.15,800.15,800.15,800.15,800.15,800.15,800.15,800.15,800.15,800.15
300,500,100,1,10000.0,0.20000000000000195,338.93,396.21,470.88,513.79,568.96,799.64,800.84,801.25,801.41,801.47,801.49,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5,801.5
300,500,100,5,10.0,0.005577689243027888,0.0,0.0,0.0,0.0,0.0,308.08,308.08,341.46,341.46,341.46,370.96,370.96,398.84,398.84,398.84,425.2,425.2,425.2,450.09,450.09,450.09,450.09,450.09,450.09,450.09
300,500,100,5,100.0,0.20000000000000195,353.72,411.51,486.72,529.95,585.56,818.34,819.55,819.96,820.12,820.18,820.2,820.21,820.21,820.21,820.22,820.22,820.22,820.22,820.22,820.22,820.22,820.22,820.22,820.22,820.22
300,500,100,5,1000.0,0.20000000000000195,462.7,555.92,637.97,684.61,744.81,1000.1,1001.4,1001.9,1002.0,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1,1002.1
300,500,100,5,10000.0,0.20000000000000195,504.38,840.37,1335.5,1639.3,2001.1,2815.4,2819.3,2820.6,2821.1,2821.3,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4,2821.4
300,500,100,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,311.78,311.78,311.78,311.78,311.78,311.78,311.78,311.78,311.78,311.78,311.78
300,500,100,10,100.0,0.20000000000000195,377.54,436.1,512.1,555.81,612.06,847.88,849.11,849.53,849.69,849.75,849.77,849.78,849.78,849.79,849.79,849.79,849.79,849.79,849.79,849.79,849.79,849.79,849.79,849.79,849.79
300,500,100,10,1000.0,0.20000000000000195,504.36,768.84,885.89,938.0,1005.2,1295.2,1296.7,1297.2,1297.4,1297.5,1297.5,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6,1297.6
300,500,100,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5750.1,5766.5,5772.1,5774.4,5775.2,5775.5,5775.6,5775.6,5775.6,5775.7,5775.7,5775.7,5775.7,5775.7,5775.7,5775.7,5775.7,5775.7,5775.7,5775.7
300,1000,0.1,1,10.0,0.20000000000000195,300.1,300.26,300.5,300.66,300.89,305.82,306.84,307.79,308.82,309.85,310.79,311.82,312.76,313.78,314.72,315.74,316.68,317.7,318.64,319.65,319.65,319.65,319.65,319.65,319.65
300,1000,0.1,1,100.0,0.20000000000000195,300.11,300.27,300.51,300.67,300.91,305.83,306.86,307.81,308.83,309.86,310.81,311.83,312.77,313.79,314.74,315.76,316.7,317.71,318.65,319.67,319.67,319.67,319.67,319.67,319.67
300,1000,0.1,1,1000.0,0.20000000000000195,300.25,300.41,300.64,300.8,301.04,305.96,306.99,307.94,308.97,309.99,310.94,311.96,312.91,313.93,314.87,315.89,316.83,317.85,318.79,319.8,319.8,319.8,319.8,319.8,319.8
300,1000,0.1,1,10000.0,0.20000000000000195,301.58,301.75,301.99,302.15,302.39,307.31,308.34,309.29,310.32,311.34,312.29,313.31,314.26,315.28,316.22,317.24,318.18,319.2,320.14,321.15,321.15,321.15,321.15,321.15,321.15
300,1000,0.1,5,10.0,0.0031872509960159364,0.0,0.0,0.0,0.0,0.0,168.13,168.13,301.52,301.52,301.52,301.52,301.52,304.5,304.5,304.5,304.5,304.5,304.65,304.65,304.65,304.65,304.65,304.65,304.65,304.65
300,1000,0.1,5,100.0,0.20000000000000195,320.14,320.46,320.7,320.86,321.1,326.02,327.05,328.0,329.02,330.05,330.99,332.02,332.96,333.98,334.93,335.95,336.89,337.9,338.84,339.86,339.86,339.86,339.86,339.86,339.86
300,1000,0.1,5,1000.0,0.20000000000000195,456.95,500.43,502.51,502.68,502.92,507.84,508.87,509.82,510.85,511.87,512.82,513.84,514.79,515.81,516.75,517.77,518.71,519.73,520.67,521.68,521.68,521.68,521.68,521.68,521.68
300,1000,0.1,5,10000.0,0.20000000000000195,504.38,840.37,1335.4,1638.3,1989.2,2326.1,2327.1,2328.1,2329.1,2330.1,2331.1,2332.1,2333.0,2334.1,2335.0,2336.0,2337.0,2338.0,2338.9,2339.9,2339.9,2339.9,2339.9,2339.9,2339.9
300,1000,0.1,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,306.16,306.16,306.16,306.16,306.16,306.16,306.16,306.16,306.16,306.16,306.16
300,1000,0.1,10,100.0,0.20000000000000195,349.43,350.02,350.25,350.41,350.65,355.57,356.6,357.55,358.58,359.6,360.55,361.57,362.52,363.54,364.48,365.5,366.44,367.46,368.4,369.41,369.41,369.41,369.41,369.41,369.41
300,1000,0.1,10,1000.0,0.20000000000000195,504.36,758.65,797.3,797.93,798.2,803.12,804.15,805.1,806.13,807.15,808.1,809.12,810.07,811.09,812.03,813.05,813.99,815.01,815.95,816.96,816.96,816.96,816.96,816.96,816.96
300,1000,0.1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5278.9,5279.9,5280.9,5281.9,5282.9,5283.9,5284.9,5285.8,5286.9,5287.8,5288.8,5289.8,5290.8,5291.7,5292.8,5292.8,5292.8,5292.8,5292.8,5292.8
300,1000,1,1,10.0,0.20000000000000195,300.97,302.55,304.92,306.5,308.86,356.42,366.1,374.95,384.44,393.83,402.42,411.63,420.05,429.08,437.34,446.19,454.28,462.96,470.9,479.41,479.41,479.41,479.41,479.41,479.41
300,1000,1,1,100.0,0.20000000000000195,300.98,302.56,304.93,306.51,308.87,356.43,366.11,374.96,384.45,393.85,402.43,411.65,420.06,429.1,437.35,446.2,454.3,462.98,470.91,479.42,479.42,479.42,479.42,479.42,479.42
300,1000,1,1,1000.0,0.20000000000000195,301.11,302.7,305.07,306.64,309.0,356.57,366.25,375.1,384.59,393.98,402.57,411.78,420.2,429.23,437.48,446.34,454.43,463.11,471.04,479.56,479.56,479.56,479.56,479.56,479.56
300,1000,1,1,10000.0,0.20000000000000195,302.44,304.03,306.4,307.98,310.34,357.9,367.59,376.43,385.93,395.32,403.91,413.12,421.54,430.57,438.82,447.68,455.77,464.45,472.38,480.9,480.9,480.9,480.9,480.9,480.9
300,1000,1,5,10.0,0.0031872509960159364,0.0,0.0,0.0,0.0,0.0,168.13,168.13,301.66,301.66,301.66,301.66,301.66,305.34,305.34,305.34,305.34,305.34,306.21,306.21,306.21,306.21,306.21,306.21,306.21,306.21
300,1000,1,5,100.0,0.20000000000000195,320.91,322.65,325.02,326.6,328.96,376.53,386.21,395.06,404.55,413.95,422.53,431.74,440.16,449.2,457.45,466.31,474.4,483.08,491.02,499.53,499.53,499.53,499.53,499.53,499.53
300,1000,1,5,1000.0,0.20000000000000195,457.07,501.71,505.91,507.5,509.86,557.48,567.17,576.03,585.53,594.94,603.53,612.75,621.18,630.22,638.49,647.35,655.45,664.14,672.09,680.61,680.61,680.61,680.61,680.61,680.61
300,1000,1,5,10000.0,0.20000000000000195,504.38,840.37,1335.4,1638.3,1989.5,2367.0,2376.8,2385.7,2395.3,2404.8,2413.5,2422.8,2431.3,2440.5,2448.8,2457.8,2466.0,2474.7,2482.8,2491.4,2491.4,2491.4,2491.4,2491.4,2491.4
300,1000,1,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,306.28,306.28,306.28,306.28,306.28,306.28,306.28,306.28,306.28,306.28,306.28
300,1000,1,10,100.0,0.20000000000000195,350.06,352.07,354.45,356.02,358.38,405.96,415.64,424.49,433.99,443.38,451.97,461.19,469.61,478.64,486.9,495.75,503.85,512.53,520.47,528.98,528.98,528.98,528.98,528.98,528.98
300,1000,1,10,1000.0,0.20000000000000195,504.36,758.87,799.41,801.47,803.86,851.54,861.25,870.12,879.64,889.06,897.66,906.9,915.34,924.39,932.67,941.55,949.66,958.36,966.32,974.85,974.85,974.85,974.85,974.85,974.85
300,1000,1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5307.4,5317.3,5326.4,5336.1,5345.8,5354.6,5364.0,5372.7,5381.9,5390.4,5399.5,5407.8,5416.7,5424.9,5433.6,5433.6,5433.6,5433.6,5433.6,5433.6
300,1000,10,1,10.0,0.20000000000000195,309.21,324.18,346.23,360.67,381.93,730.5,785.2,831.13,876.36,917.3,951.64,985.41,1013.7,1041.5,1064.9,1087.8,1106.9,1125.8,1141.6,1157.0,1157.0,1157.0,1157.0,1157.0,1157.0
300,1000,10,1,100.0,0.20000000000000195,309.22,324.19,346.25,360.68,381.95,730.51,785.22,831.14,876.37,917.32,951.65,985.42,1013.7,1041.6,1064.9,1087.8,1107.0,1125.8,1141.6,1157.1,1157.1,1157.1,1157.1,1157.1,1157.1
300,1000,10,1,1000.0,0.20000000000000195,309.34,324.32,346.37,360.81,382.07,730.64,785.35,831.27,876.5,917.45,951.78,985.56,1013.9,1041.7,1065.0,1087.9,1107.1,1125.9,1141.7,1157.2,1157.2,1157.2,1157.2,1157.2,1157.2
300,1000,10,1,10000.0,0.20000000000000195,310.57,325.55,347.61,362.04,383.31,731.92,786.63,832.56,877.8,918.75,953.09,986.87,1015.2,1043.0,1066.3,1089.2,1108.4,1127.3,1143.0,1158.5,1158.5,1158.5,1158.5,1158.5,1158.5
300,1000,10,5,10.0,0.0207171314741036,0.0,168.13,168.13,168.13,168.13,350.49,357.74,364.93,379.16,386.2,393.19,407.01,413.84,420.63,434.05,440.68,447.27,453.81,466.75,473.14,473.14,473.14,473.14,473.14,473.14
300,1000,10,5,100.0,0.20000000000000195,328.19,343.33,365.4,379.85,401.14,750.07,804.84,850.82,896.1,937.09,971.46,1005.3,1033.6,1061.5,1084.8,1107.7,1126.9,1145.8,1161.6,1177.1,1177.1,1177.1,1177.1,1177.1,1177.1
300,1000,10,5,1000.0,0.20000000000000195,458.24,513.88,537.86,552.45,573.94,926.24,981.54,1028.0,1073.7,1115.1,1149.8,1184.0,1212.6,1240.7,1264.3,1287.5,1306.9,1325.9,1341.9,1357.5,1357.5,1357.5,1357.5,1357.5,1357.5
300,1000,10,5,10000.0,0.20000000000000195,504.38,840.37,1335.4,1638.5,1991.8,2684.6,2745.6,2796.8,2847.3,2893.0,2931.4,2969.1,3000.7,3031.9,3057.9,3083.6,3105.0,3126.1,3143.8,3161.1,3161.1,3161.1,3161.1,3161.1,3161.1
300,1000,10,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,307.48,307.48,307.48,307.48,307.48,307.48,307.48,307.48,307.48,307.48,307.48
300,1000,10,10,100.0,0.20000000000000195,356.13,371.54,393.65,408.12,429.44,778.84,833.68,879.72,925.06,966.11,1000.5,1034.4,1062.8,1090.7,1114.0,1137.0,1156.2,1175.1,1190.9,1206.5,1206.5,1206.5,1206.5,1206.5,1206.5
300,1000,10,10,1000.0,0.20000000000000195,504.36,760.97,819.42,834.65,856.44,1213.5,1269.6,1316.7,1363.0,1405.0,1440.2,1474.8,1503.9,1532.4,1556.3,1579.8,1599.5,1618.8,1635.0,1650.9,1650.9,1650.9,1650.9,1650.9,1650.9
300,1000,10,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5543.2,5613.1,5671.8,5729.7,5782.2,5826.2,5869.6,5906.0,5941.8,5971.8,6001.3,6026.0,6050.3,6070.7,6090.7,6090.7,6090.7,6090.7,6090.7,6090.7
300,1000,100,1,10.0,0.1490039840637456,311.61,414.92,510.38,555.2,639.15,1278.9,1289.6,1295.3,1297.7,1299.0,1299.5,1299.8,1299.9,1299.9,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0
300,1000,100,1,100.0,0.18406374501992184,311.61,463.63,555.21,639.15,751.27,1292.5,1297.1,1298.8,1299.5,1299.8,1299.9,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0
300,1000,100,1,1000.0,0.20000000000000195,364.33,463.7,598.2,678.41,785.19,1295.5,1298.5,1299.5,1299.9,1300.1,1300.1,1300.1,1300.1,1300.1,1300.1,1300.1,1300.1,1300.1,1300.1,1300.2,1300.2,1300.2,1300.2,1300.2,1300.2
300,1000,100,1,10000.0,0.20000000000000195,364.96,464.39,598.95,679.21,786.06,1296.8,1299.8,1300.9,1301.3,1301.4,1301.5,1301.5,1301.5,1301.5,1301.5,1301.5,1301.5,1301.5,1301.5,1301.5,1301.5,1301.5,1301.5,1301.5,1301.5
300,1000,100,5,10.0,0.03346613545816733,0.0,168.13,168.13,312.57,312.57,788.6,851.32,907.63,957.92,1002.6,1042.2,1077.1,1107.8,1134.6,1158.0,1187.5,1204.0,1218.2,1230.5,1241.1,1241.1,1241.1,1241.1,1241.1,1241.1
300,1000,100,5,100.0,0.20000000000000195,377.14,477.13,612.4,693.11,800.62,1315.5,1318.5,1319.6,1320.0,1320.1,1320.2,1320.2,1320.2,1320.2,1320.2,1320.2,1320.2,1320.2,1320.2,1320.2,1320.2,1320.2,1320.2,1320.2,1320.2
300,1000,100,5,1000.0,0.20000000000000195,467.08,596.07,739.31,824.62,938.76,1496.9,1500.3,1501.4,1501.9,1502.1,1502.1,1502.1,1502.1,1502.1,1502.1,1502.1,1502.1,1502.1,1502.1,1502.1,1502.1,1502.1,1502.1,1502.1,1502.1
300,1000,100,5,10000.0,0.20000000000000195,504.38,840.37,1335.6,1640.3,2011.5,3306.2,3316.0,3319.3,3320.7,3321.1,3321.3,3321.4,3321.4,3321.4,3321.4,3321.4,3321.4,3321.4,3321.4,3321.4,3321.4,3321.4,3321.4,3321.4,3321.4
300,1000,100,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,315.65,315.65,315.65,315.65,315.65,315.65,315.65,315.65,315.65,315.65,315.65
300,1000,100,10,100.0,0.20000000000000195,397.12,497.98,634.29,715.67,824.14,1345.0,1348.1,1349.1,1349.6,1349.7,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8,1349.8
300,1000,100,10,1000.0,0.20000000000000195,504.36,776.53,950.78,1043.2,1167.3,1791.5,1795.4,1796.7,1797.3,1797.5,1797.5,1797.6,1797.6,1797.6,1797.6,1797.6,1797.6,1797.6,1797.6,1797.6,1797.6,1797.6,1797.6,1797.6,1797.6
300,1000,100,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,6212.3,6252.6,6266.7,6272.5,6274.5,6275.2,6275.5,6275.6,6275.6,6275.6,6275.7,6275.7,6275.7,6275.7,6275.7,6275.7,6275.7,6275.7,6275.7,6275.7
300,1500,0.1,1,10.0,0.20000000000000195,300.15,300.39,300.74,300.98,301.34,308.72,310.26,311.69,313.23,314.76,316.18,317.72,319.13,320.67,322.08,323.61,325.02,326.54,327.95,329.47,329.47,329.47,329.47,329.47,329.47
300,1500,0.1,1,100.0,0.20000000000000195,300.16,300.4,300.76,301.0,301.35,308.73,310.28,311.7,313.24,314.78,316.2,317.73,319.15,320.68,322.09,323.62,325.03,326.56,327.96,329.49,329.49,329.49,329.49,329.49,329.49
300,1500,0.1,1,1000.0,0.20000000000000195,300.29,300.53,300.89,301.13,301.49,308.87,310.41,311.83,313.37,314.91,316.33,317.87,319.28,320.81,322.23,323.76,325.17,326.69,328.1,329.62,329.62,329.62,329.62,329.62,329.62
300,1500,0.1,1,10000.0,0.20000000000000195,301.63,301.88,302.24,302.48,302.84,310.22,311.76,313.18,314.72,316.26,317.68,319.21,320.63,322.16,323.57,325.1,326.51,328.04,329.45,330.97,330.97,330.97,330.97,330.97,330.97
300,1500,0.1,5,10.0,0.0031872509960159364,0.0,0.0,0.0,0.0,0.0,168.13,168.13,301.53,301.53,301.53,301.53,301.53,304.54,304.54,304.54,304.54,304.54,304.74,304.74,304.74,304.74,304.74,304.74,304.74,304.74
300,1500,0.1,5,100.0,0.20000000000000195,320.18,320.58,320.94,321.18,321.54,328.92,330.46,331.88,333.42,334.96,336.38,337.91,339.33,340.86,342.28,343.8,345.21,346.74,348.15,349.67,349.67,349.67,349.67,349.67,349.67
300,1500,0.1,5,1000.0,0.20000000000000195,456.95,500.5,502.7,502.95,503.31,510.69,512.23,513.66,515.2,516.73,518.15,519.69,521.1,522.64,524.05,525.58,526.99,528.51,529.92,531.44,531.44,531.44,531.44,531.44,531.44
300,1500,0.1,5,10000.0,0.20000000000000195,504.38,840.37,1335.4,1638.3,1989.2,2328.4,2330.0,2331.4,2332.9,2334.5,2335.9,2337.4,2338.8,2340.4,2341.8,2343.3,2344.7,2346.3,2347.7,2349.2,2349.2,2349.2,2349.2,2349.2,2349.2
300,1500,0.1,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,306.17,306.17,306.17,306.17,306.17,306.17,306.17,306.17,306.17,306.17,306.17
300,1500,0.1,10,100.0,0.20000000000000195,349.46,350.13,350.49,350.73,351.09,358.47,360.01,361.43,362.97,364.51,365.93,367.46,368.88,370.41,371.82,373.35,374.76,376.29,377.7,379.22,379.22,379.22,379.22,379.22,379.22
300,1500,0.1,10,1000.0,0.20000000000000195,504.36,758.66,797.42,798.13,798.52,805.9,807.44,808.86,810.4,811.94,813.36,814.9,816.31,817.85,819.26,820.79,822.2,823.73,825.13,826.66,826.66,826.66,826.66,826.66,826.66
300,1500,0.1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5280.5,5282.0,5283.5,5285.0,5286.6,5288.0,5289.5,5290.9,5292.5,5293.9,5295.4,5296.8,5298.4,5299.8,5301.3,5301.3,5301.3,5301.3,5301.3,5301.3
300,1500,1,1,10.0,0.20000000000000195,301.44,303.81,307.36,309.72,313.25,384.44,398.93,412.18,426.39,440.45,453.31,467.1,479.7,493.22,505.58,518.84,530.96,543.96,555.84,568.59,568.59,568.59,568.59,568.59,568.59
300,1500,1,1,100.0,0.20000000000000195,301.46,303.83,307.37,309.73,313.27,384.45,398.94,412.19,426.4,440.46,453.32,467.11,479.72,493.24,505.6,518.86,530.98,543.98,555.86,568.6,568.6,568.6,568.6,568.6,568.6
300,1500,1,1,1000.0,0.20000000000000195,301.59,303.96,307.51,309.87,313.4,384.59,399.08,412.32,426.53,440.6,453.45,467.24,479.85,493.37,505.73,518.99,531.11,544.11,555.99,568.74,568.74,568.74,568.74,568.74,568.74
300,1500,1,1,10000.0,0.20000000000000195,302.91,305.29,308.84,311.2,314.73,385.92,400.41,413.66,427.87,441.93,454.79,468.58,481.18,494.7,507.06,520.32,532.44,545.44,557.33,570.07,570.07,570.07,570.07,570.07,570.07
300,1500,1,5,10.0,0.0031872509960159364,0.0,0.0,0.0,0.0,0.0,168.13,168.13,301.74,301.74,301.74,301.74,301.74,305.81,305.81,305.81,305.81,305.81,307.07,307.07,307.07,307.07,307.07,307.07,307.07,307.07
300,1500,1,5,100.0,0.20000000000000195,321.33,323.86,327.4,329.76,333.3,404.49,418.99,432.23,446.44,460.51,473.37,487.16,499.77,513.29,525.65,538.91,551.03,564.03,575.92,588.66,588.66,588.66,588.66,588.66,588.66
300,1500,1,5,1000.0,0.20000000000000195,457.14,502.41,507.78,510.16,513.7,584.96,599.47,612.73,626.96,641.04,653.91,667.71,680.33,693.87,706.25,719.52,731.65,744.67,756.56,769.32,769.32,769.32,769.32,769.32,769.32
300,1500,1,5,10000.0,0.20000000000000195,504.38,840.37,1335.4,1638.3,1989.6,2389.6,2404.3,2417.7,2432.0,2446.2,2459.3,2473.2,2485.9,2499.6,2512.1,2525.5,2537.8,2550.9,2563.0,2575.9,2575.9,2575.9,2575.9,2575.9,2575.9
300,1500,1,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,306.35,306.35,306.35,306.35,306.35,306.35,306.35,306.35,306.35,306.35,306.35
300,1500,1,10,100.0,0.20000000000000195,350.41,353.21,356.76,359.12,362.65,433.86,448.35,461.6,475.82,489.88,502.74,516.54,529.15,542.67,555.03,568.3,580.42,593.42,605.31,618.06,618.06,618.06,618.06,618.06,618.06
300,1500,1,10,1000.0,0.20000000000000195,504.36,758.99,800.58,803.42,806.98,878.35,892.88,906.16,920.41,934.51,947.4,961.22,973.86,987.42,999.81,1013.1,1025.3,1038.3,1050.2,1063.0,1063.0,1063.0,1063.0,1063.0,1063.0
300,1500,1,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5323.2,5338.0,5351.6,5366.2,5380.6,5393.8,5408.0,5420.9,5434.8,5447.4,5461.0,5473.5,5486.8,5499.0,5512.1,5512.1,5512.1,5512.1,5512.1,5512.1
300,1500,10,1,10.0,0.20000000000000195,313.51,335.49,367.88,389.11,420.39,937.33,1019.2,1088.1,1156.1,1217.7,1269.5,1320.6,1363.4,1405.6,1440.9,1475.7,1504.9,1533.6,1557.6,1581.2,1581.2,1581.2,1581.2,1581.2,1581.2
300,1500,10,1,100.0,0.20000000000000195,313.52,335.5,367.89,389.12,420.4,937.34,1019.2,1088.1,1156.1,1217.7,1269.5,1320.6,1363.4,1405.6,1440.9,1475.7,1504.9,1533.6,1557.6,1581.2,1581.2,1581.2,1581.2,1581.2,1581.2
300,1500,10,1,1000.0,0.20000000000000195,313.64,335.62,368.01,389.24,420.52,937.47,1019.3,1088.2,1156.2,1217.9,1269.7,1320.7,1363.5,1405.7,1441.1,1475.9,1505.0,1533.7,1557.7,1581.3,1581.3,1581.3,1581.3,1581.3,1581.3
300,1500,10,1,10000.0,0.20000000000000195,314.81,336.8,369.2,390.42,421.71,938.71,1020.6,1089.5,1157.5,1219.1,1270.9,1322.0,1364.8,1407.0,1442.4,1477.2,1506.4,1535.0,1559.1,1582.7,1582.7,1582.7,1582.7,1582.7,1582.7
300,1500,10,5,10.0,0.0031872509960159364,0.0,0.0,0.0,0.0,0.0,168.13,168.13,303.79,303.79,303.79,303.79,303.79,317.59,317.59,317.59,317.59,317.59,328.68,328.68,328.68,328.68,328.68,328.68,328.68,328.68
300,1500,10,5,100.0,0.20000000000000195,331.99,354.13,386.56,407.81,439.12,956.59,1038.5,1107.5,1175.6,1237.3,1289.1,1340.2,1383.1,1425.3,1460.7,1495.6,1524.8,1553.5,1577.5,1601.2,1601.2,1601.2,1601.2,1601.2,1601.2
300,1500,10,5,1000.0,0.20000000000000195,458.87,520.26,554.61,576.05,607.65,1129.9,1212.7,1282.3,1351.0,1413.3,1465.7,1517.3,1560.6,1603.2,1639.0,1674.2,1703.7,1732.7,1757.0,1780.8,1780.8,1780.8,1780.8,1780.8,1780.8
300,1500,10,5,10000.0,0.20000000000000195,504.38,840.37,1335.4,1638.6,1993.1,2858.5,2949.4,3026.0,3101.7,3170.4,3228.1,3285.0,3332.8,3379.9,3419.4,3458.3,3490.9,3522.9,3549.8,3576.2,3576.2,3576.2,3576.2,3576.2,3576.2
300,1500,10,10,10.0,0.0015936254980079682,0.0,0.0,0.0,0.0,0.0,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,168.13,308.1,308.1,308.1,308.1,308.1,308.1,308.1,308.1,308.1,308.1,308.1
300,1500,10,10,100.0,0.20000000000000195,359.3,381.72,414.19,435.46,466.82,984.96,1067.0,1136.1,1204.2,1266.0,1318.0,1369.1,1412.1,1454.3,1489.8,1524.7,1553.9,1582.7,1606.8,1630.4,1630.4,1630.4,1630.4,1630.4,1630.4
300,1500,10,10,1000.0,0.20000000000000195,504.36,762.08,829.92,852.05,884.07,1413.2,1497.0,1567.6,1637.2,1700.4,1753.5,1805.8,1849.7,1893.0,1929.2,1964.9,1994.8,2024.2,2048.9,2073.1,2073.1,2073.1,2073.1,2073.1,2073.1
300,1500,10,10,10000.0,0.20000000000000195,504.38,840.64,1345.0,1681.3,2185.6,5670.6,5774.4,5861.9,5948.4,6026.9,6093.1,6158.3,6213.1,6267.1,6312.5,6357.2,6394.7,6431.5,6462.5,6492.9,6492.9,6492.9,6492.9,6492.9,6492.9
